user_id,event_id,interaction
1245,744,like
2417,447,like
976,177,like
3492,511,like
3426,619,comment
417,139,comment
215,102,like
3979,473,comment
1136,822,comment
3776,542,like
1583,194,like
4524,833,like
733,756,comment
2747,486,comment
2264,314,share
4509,697,share
3805,805,like
2428,247,share
232,630,comment
4931,438,share
4354,73,share
403,69,like
4866,754,comment
65,152,comment
2238,831,comment
950,987,comment
173,94,share
2676,435,like
1251,783,share
3049,431,comment
4006,457,like
638,430,like
949,229,comment
2261,30,comment
1695,625,like
4848,335,comment
4758,660,comment
143,569,comment
4582,177,comment
1461,824,like
3888,568,like
293,409,share
1644,777,share
2719,237,like
838,278,share
1038,77,comment
272,933,comment
1959,636,like
2370,540,share
806,654,comment
3175,158,share
883,167,like
832,185,like
3172,389,share
2192,12,like
2041,931,comment
1595,169,comment
1627,831,share
3585,426,share
274,893,like
590,449,like
2701,494,share
583,449,like
3634,106,share
1991,766,share
1259,427,comment
2867,956,like
3739,916,share
572,98,comment
545,631,share
4223,226,like
4829,447,comment
4513,887,like
638,664,comment
41,476,like
4883,203,share
4393,968,share
1621,675,share
3673,297,like
4138,634,comment
4129,16,like
1300,378,share
4712,336,like
160,618,comment
1953,774,share
1732,20,like
2447,440,share
3163,244,like
1733,244,like
581,971,share
220,392,comment
4475,724,share
1750,736,comment
1471,865,share
4329,262,share
1395,220,share
922,8,like
2774,446,like
4463,14,comment
4577,387,share
3435,642,like
3583,22,like
1119,225,share
1866,235,share
4312,341,share
725,966,comment
712,1000,share
1826,711,like
3927,134,like
391,178,share
1071,556,comment
4488,520,comment
2766,792,like
4481,539,comment
2429,437,share
4495,51,comment
2148,924,comment
3573,443,like
4479,581,like
2755,979,like
3264,969,comment
3826,281,like
3417,44,like
2058,687,comment
2312,631,comment
2880,365,comment
3643,888,share
2610,269,share
1431,693,comment
1914,565,like
758,293,comment
2135,703,share
1913,194,like
1740,371,share
3218,552,share
4757,78,share
1135,189,share
3713,607,like
765,390,comment
2726,25,like
3369,615,comment
3498,302,comment
1673,671,like
3406,358,comment
583,720,like
4767,959,like
4634,859,comment
1822,94,comment
1186,836,share
4526,551,comment
1638,336,comment
2181,164,comment
189,903,like
1747,341,share
3827,834,share
2621,567,like
3946,72,comment
2327,42,comment
1185,411,like
2794,898,share
2947,838,like
2501,644,like
4947,21,comment
170,1,like
4926,678,like
2746,572,like
1081,76,comment
1264,603,comment
4865,398,share
4454,719,share
2249,88,share
3909,594,comment
1326,17,share
3178,329,like
3874,943,share
2149,210,like
1689,824,share
2986,383,comment
2077,565,like
1530,640,like
1462,146,comment
1403,453,like
73,816,share
4350,393,comment
4035,310,like
4612,931,comment
2797,492,like
4517,760,like
2494,430,comment
4975,1,like
4232,41,share
3577,585,share
33,672,like
2695,212,like
4374,333,share
4846,808,like
3599,651,like
2393,446,comment
4113,942,comment
2872,304,share
2678,555,share
1402,691,comment
818,701,comment
1661,758,share
4563,810,share
4724,154,share
2439,616,comment
2984,523,comment
1211,25,like
600,808,share
1847,25,like
1856,596,share
1888,106,comment
680,753,share
3253,119,share
1836,971,comment
4031,108,comment
2178,330,share
149,180,share
1496,881,share
4914,131,share
1745,807,share
1647,603,comment
2996,931,share
1673,753,comment
1940,759,like
658,168,like
3668,223,share
1054,469,like
4072,278,comment
577,190,like
3096,531,like
3032,526,comment
4819,997,share
4780,755,comment
4838,621,comment
2973,946,share
3949,190,comment
2046,983,share
3937,218,comment
2949,299,like
1628,311,share
1489,236,share
4146,168,like
4199,780,like
4464,193,share
936,242,like
3564,162,comment
3630,876,comment
1715,339,comment
1803,791,like
1421,455,like
3592,135,like
3521,193,share
3312,402,comment
2306,392,share
1996,601,share
1968,42,share
3715,93,comment
4036,215,comment
4486,349,comment
4869,513,like
3459,335,comment
394,399,like
4779,924,like
3731,164,like
4366,106,comment
4245,232,comment
4907,992,comment
28,558,comment
3492,717,share
4262,533,comment
1174,177,comment
339,679,comment
1069,294,comment
842,265,comment
4285,788,share
4747,852,share
294,520,like
1858,270,like
1323,830,comment
1648,212,like
4899,163,share
3621,823,comment
4527,557,like
3095,917,like
3492,745,share
3496,53,comment
4583,233,like
3802,438,share
89,854,comment
4367,683,share
1957,518,comment
900,951,comment
3478,44,comment
1745,603,share
4374,708,comment
2254,516,like
3662,633,comment
2961,575,comment
1634,92,share
862,759,comment
4702,731,like
1014,954,like
3300,438,comment
1507,337,share
3206,743,like
4804,294,share
978,700,comment
3462,820,share
1818,925,comment
3685,680,comment
4059,967,share
2635,264,like
4902,105,comment
4816,993,comment
3667,224,comment
949,419,like
474,978,like
568,115,comment
3433,891,like
4024,235,share
2259,784,share
3145,274,share
4311,955,share
4996,230,comment
1983,729,share
1097,34,like
3571,388,comment
3391,709,like
2673,501,share
3647,895,comment
2420,462,comment
4280,449,comment
3349,829,share
674,214,like
2803,46,comment
2370,405,like
4531,333,share
1067,240,share
688,254,like
4984,228,comment
69,733,like
2104,891,comment
420,166,comment
3999,585,like
2598,737,comment
4339,511,comment
2125,598,comment
3893,593,share
440,956,comment
1287,727,like
1209,676,share
1079,390,comment
2564,752,share
3624,423,like
1254,925,share
3358,411,share
3210,581,comment
3550,649,like
615,664,like
3079,447,share
2724,403,comment
3491,97,share
3544,379,share
4516,670,share
1901,186,comment
4372,680,share
1713,244,comment
2330,631,like
3620,708,share
1195,503,like
4907,288,share
1379,369,like
1313,65,comment
2916,162,share
750,597,share
301,927,comment
4696,571,like
3983,974,like
4625,794,comment
3838,662,like
278,418,comment
4759,481,like
2559,633,comment
3918,269,comment
2162,767,comment
4676,736,comment
1390,567,like
691,648,share
4733,190,like
3469,406,comment
1849,765,share
4919,489,share
4971,312,like
3817,596,comment
940,917,comment
3183,866,comment
3310,689,comment
2051,94,comment
1747,390,share
2452,547,like
25,411,like
2557,212,like
61,638,share
123,369,share
2103,742,like
1187,168,share
1731,14,share
4642,586,like
4090,564,share
2473,874,comment
2966,207,like
2278,808,like
4088,43,like
2965,880,like
1311,442,share
155,515,like
2213,911,comment
3254,941,share
1263,607,share
1363,395,like
938,238,share
512,679,share
187,531,share
1846,719,like
1703,742,comment
391,404,like
655,214,comment
4272,967,share
2822,568,comment
764,846,like
3401,374,like
4807,132,like
3268,9,share
1086,743,comment
1930,153,like
4377,431,like
1964,483,like
1786,997,share
2275,305,like
2687,923,share
2969,284,share
4573,472,like
716,993,share
243,993,share
3916,190,like
1524,528,like
838,512,comment
3324,343,like
2954,430,comment
1346,715,comment
2424,686,comment
2029,680,like
1433,851,comment
240,34,comment
139,471,comment
3194,394,like
420,741,like
304,495,like
2163,513,like
2027,322,share
4103,115,like
2227,214,comment
1169,766,like
416,145,share
2714,559,share
150,792,share
2445,178,like
839,725,share
1697,360,share
4340,285,share
1911,245,like
1422,765,share
4975,206,share
3002,584,comment
1321,734,comment
4036,342,comment
1524,727,share
3879,360,comment
553,499,like
3757,141,comment
3672,960,like
482,668,comment
600,222,comment
1165,389,comment
4679,330,like
4233,743,like
1004,393,comment
1983,654,like
1635,358,comment
2998,394,share
687,929,share
3415,587,share
1760,40,like
4938,902,share
2481,273,comment
1338,420,comment
115,70,like
3958,829,comment
569,623,share
1554,458,comment
2690,945,like
4591,234,comment
3341,197,comment
2989,851,share
3152,711,like
3528,509,share
3016,536,comment
822,819,like
3575,938,comment
3788,147,comment
1609,574,share
560,459,comment
4064,67,like
4436,30,like
612,107,share
2164,678,share
1882,390,like
4170,879,share
3864,995,comment
3709,406,like
1710,121,share
1762,11,like
1693,584,comment
1246,347,share
126,253,like
4753,797,comment
1200,119,share
2712,887,like
3447,520,comment
991,215,comment
3066,733,comment
4955,80,comment
1522,419,comment
4729,584,share
2499,712,comment
2566,685,share
4791,289,share
2598,234,like
116,261,like
1032,958,share
1242,933,comment
1743,657,comment
3639,22,share
4400,78,comment
4091,742,share
1976,672,like
4184,14,comment
4404,748,comment
4898,148,comment
164,662,like
3311,30,comment
3389,438,share
996,673,comment
1878,773,share
1824,530,comment
4907,63,share
2296,430,like
3265,135,comment
1349,157,like
1804,569,like
2252,943,comment
2901,777,comment
1594,254,share
433,187,comment
3818,880,comment
4918,873,share
1071,379,share
4601,327,comment
115,199,comment
1440,881,comment
1791,171,like
995,315,like
4319,6,comment
4732,878,share
4768,256,comment
958,879,comment
96,821,like
2155,320,comment
632,1000,comment
3685,248,like
1702,731,like
698,4,share
32,513,share
4875,838,share
549,506,comment
2249,31,share
1894,833,like
2835,629,share
1704,965,comment
1157,275,comment
344,709,share
4073,886,comment
3463,325,comment
2249,177,comment
945,287,share
3881,956,comment
2051,748,share
3286,967,share
2856,79,comment
1331,243,share
2004,823,share
3616,501,comment
1788,205,comment
2247,460,share
3673,383,like
2156,723,like
3480,333,like
3021,603,like
52,166,share
2160,161,comment
4391,6,like
3652,653,comment
3916,205,like
2113,973,like
2622,532,like
4561,100,comment
4730,677,comment
1355,45,like
3755,457,comment
210,849,like
238,227,share
336,315,comment
3839,52,like
1577,146,share
500,281,share
1565,123,like
791,719,share
3541,471,share
3123,897,like
1136,297,share
3945,614,share
2349,512,like
4325,786,like
150,641,share
3207,502,comment
3529,679,like
1625,202,comment
2575,415,like
4429,614,comment
4270,583,like
3285,422,share
2109,520,share
3948,674,comment
4915,73,comment
2264,345,like
1613,27,like
3816,169,comment
4720,775,comment
578,800,share
423,585,comment
2764,209,share
1230,611,comment
3177,880,share
754,912,share
4843,898,share
688,939,like
723,543,share
747,848,comment
4338,943,comment
2713,545,comment
708,725,like
435,657,share
4877,611,like
484,822,share
3519,310,comment
1534,947,share
170,180,like
1021,647,like
4965,438,like
848,477,like
696,395,comment
3347,702,like
4014,542,like
32,594,like
177,57,comment
2965,174,share
2113,720,comment
3887,326,comment
1503,322,comment
2316,183,share
2645,235,like
66,619,comment
4229,186,like
1929,266,like
585,644,share
1749,842,share
2205,329,comment
3631,830,share
1893,365,share
2430,683,share
3094,810,like
974,24,share
4025,261,comment
2643,355,share
1443,196,comment
4330,611,comment
1478,490,share
771,888,like
306,333,comment
2,613,comment
271,864,comment
4517,941,share
3215,955,comment
864,632,share
2740,321,comment
2915,447,like
107,377,comment
3169,203,share
4645,90,share
2600,707,comment
2236,177,share
2800,627,like
1512,845,share
19,32,comment
859,880,like
1417,946,share
3033,727,comment
4506,954,share
1427,820,comment
2532,791,share
4720,243,share
4752,798,like
4864,70,like
4039,71,share
4114,623,comment
2232,158,comment
2453,549,share
2847,816,share
3203,928,like
1817,326,share
1781,35,share
4104,480,comment
705,460,like
1342,836,like
3463,416,share
3591,571,like
1160,886,comment
4627,419,share
3723,511,share
3439,368,comment
3561,912,like
3083,887,like
1716,883,comment
2244,207,comment
1761,361,comment
4008,436,comment
1797,578,like
2676,774,like
3237,270,comment
44,233,comment
489,669,share
4277,106,share
3149,666,like
4724,18,share
957,495,share
2115,260,share
1116,485,like
1782,313,share
2827,631,comment
651,821,like
1877,102,share
341,537,like
2951,943,share
3376,180,like
2446,510,comment
2751,477,share
2145,674,share
1355,400,like
3277,997,comment
449,350,share
4173,215,comment
4992,383,share
4645,124,comment
798,292,share
3497,668,like
4911,705,like
2183,328,comment
3327,565,share
646,682,share
720,847,comment
1523,98,share
1070,659,like
4744,300,share
4888,30,like
4675,74,comment
3076,172,share
3808,885,comment
3362,923,like
2157,84,comment
4556,985,comment
2314,585,share
3506,744,comment
4140,290,comment
633,639,share
2200,85,comment
3064,254,like
2911,664,share
623,824,like
361,519,share
2368,452,comment
210,307,like
3468,648,like
931,184,like
4585,973,comment
3944,314,like
4697,341,like
4870,227,comment
878,837,comment
4796,756,comment
2500,264,like
2524,450,like
4352,251,like
392,408,share
3903,170,like
2322,566,like
4941,912,share
3982,132,share
139,827,like
103,606,share
484,46,like
4320,350,comment
4074,99,comment
1849,746,comment
1885,781,comment
3206,37,share
2162,438,like
1465,945,share
644,75,comment
3437,58,comment
4554,19,like
611,402,share
4303,188,comment
1544,913,share
3540,139,like
1467,143,like
917,968,share
1182,108,like
2147,221,share
2273,145,share
852,858,share
4537,510,comment
720,376,comment
4681,5,share
2015,957,like
3473,388,like
3643,568,comment
3871,767,share
64,984,comment
4864,971,share
560,734,like
1734,872,like
670,560,comment
3895,816,like
1543,163,share
1272,748,like
2416,760,like
2792,365,comment
4714,417,share
3055,509,comment
2459,612,comment
3066,21,like
1164,614,share
4560,517,share
2750,960,comment
1949,197,comment
60,661,like
3103,345,share
333,330,share
4172,378,like
190,211,comment
3561,160,share
296,658,like
2549,570,comment
177,354,like
800,240,share
806,79,comment
1743,152,like
215,517,like
1880,383,like
2701,693,share
597,352,share
1718,201,share
1356,951,like
4224,133,share
1293,965,like
2599,634,like
3438,169,like
4715,866,comment
142,391,like
3217,858,share
2840,385,like
4341,820,share
3514,98,comment
2751,794,comment
1715,377,like
1136,992,share
3722,959,comment
1910,780,comment
2248,838,comment
4517,340,share
4103,531,like
1549,976,like
2640,132,comment
4767,608,like
4512,210,comment
2832,5,share
1007,377,like
3222,640,share
3063,54,like
4524,498,share
3053,198,share
4430,441,like
2320,718,comment
3540,180,comment
2367,241,share
527,786,share
2808,320,comment
1196,501,like
1754,650,like
1673,23,share
2029,632,like
1655,627,share
4550,594,like
4842,708,share
4042,180,like
848,864,share
868,175,comment
774,198,comment
543,538,comment
4418,454,comment
786,99,share
3306,745,like
4636,427,share
2884,453,share
449,191,share
3311,974,like
4586,578,share
1906,758,comment
4560,499,comment
4410,616,share
3252,191,comment
385,141,comment
295,691,like
1239,773,share
4858,175,share
2817,420,comment
1099,676,share
1738,434,share
2190,440,comment
2766,531,comment
1223,532,share
3243,918,like
3900,799,comment
4324,361,share
411,751,comment
3000,446,share
2946,556,share
4787,708,like
878,707,comment
787,357,like
2110,857,comment
1987,561,like
879,997,comment
1608,59,like
2404,644,like
71,885,comment
2311,167,like
4402,647,like
3296,967,comment
762,945,comment
4684,601,share
2122,783,comment
3583,263,share
4198,431,like
1630,628,comment
4289,196,share
1086,354,comment
2458,886,share
4396,941,share
3267,620,comment
454,874,like
2622,915,like
619,47,share
637,753,share
2349,309,like
4875,230,comment
3037,411,comment
2250,901,like
2722,757,like
2350,316,like
4433,762,share
1995,77,like
2821,62,like
1072,571,like
2032,238,like
1250,701,comment
1296,568,comment
3557,78,like
328,734,share
797,559,share
2862,944,comment
4761,650,share
2794,416,share
3095,961,comment
2978,24,like
963,29,like
1269,491,comment
373,135,like
4381,351,like
2569,913,comment
4903,350,comment
4743,281,comment
3694,476,share
1605,292,comment
96,189,comment
4370,583,comment
3942,419,comment
1201,888,like
3945,468,comment
4880,206,comment
132,242,share
3116,306,share
1391,184,like
1150,478,comment
3511,504,comment
3648,128,comment
808,449,share
4840,230,like
51,41,share
3209,793,comment
56,674,share
3665,392,comment
744,824,comment
4539,340,comment
